summary_path,reference_path,METEOR,BLEU,ROUGE-1,ROUGE-2,ROUGE-L,BERTScore,Summary Coverage,Cosine Similarity
voiceapp\output\summaries_folder\mistral-small_20241213_125952\CJG - inflacja i nbp 1-summary_3.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - inflacja i nbp 1.txt,0.1421862463975584,0.01443908601498763,0.3166542195668409,0.061331338818249814,0.12696041822255416,0.8000819087028503,0.19261213720316622,0.498548403711974
voiceapp\output\summaries_folder\mistral-small_20241213_125952\CJG - inflacja i nbp 1-summary_4.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - inflacja i nbp 1.txt,0.16595078334885766,0.0053216032115937124,0.3435060326472676,0.046908315565031986,0.1291696238466998,0.7991500496864319,0.22427440633245382,0.4996756568414644
voiceapp\output\summaries_folder\mistral-small_20241213_125952\CJG - inflacja i nbp 1-summary_5.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - inflacja i nbp 1.txt,0.13322634077208728,0.004276262175182603,0.2876506024096386,0.05580693815987934,0.11144578313253013,0.7973580360412598,0.17941952506596306,0.4538745620220863
voiceapp\output\summaries_folder\mistral-small_20241213_125952\CJG - influencerzy 1-summary_1.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - influencerzy 1.txt,0.09610392233194665,0.000600049993860934,0.22065217391304345,0.025027203482045703,0.0923913043478261,0.7769262194633484,0.14010507880910683,0.48859749485444864
voiceapp\output\summaries_folder\mistral-small_20241213_125952\CJG - influencerzy 1-summary_2.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - influencerzy 1.txt,0.11609234593200321,0.0012687978856532186,0.26801922050186866,0.028861571352218063,0.10464495461825948,0.7894669771194458,0.1681260945709282,0.5654135311772068
voiceapp\output\summaries_folder\mistral-small_20241213_125952\CJG - influencerzy 1-summary_3.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - influencerzy 1.txt,0.1299055355506889,0.0023108911198698816,0.29048582995951416,0.030395136778115506,0.11234817813765183,0.7849876880645752,0.14535901926444833,0.5944464422484917
voiceapp\output\summaries_folder\mistral-small_20241213_125952\CJG - influencerzy 1-summary_4.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - influencerzy 1.txt,0.08564845951381235,0.0005656635257395024,0.21315192743764172,0.022701475595913734,0.08843537414965986,0.7798165082931519,0.13485113835376533,0.48707677949271233
voiceapp\output\summaries_folder\mistral-small_20241213_125952\CJG - influencerzy 1-summary_5.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - influencerzy 1.txt,0.0920614119288782,0.0007331737809920783,0.22745098039215686,0.026920919798093107,0.10196078431372547,0.7867792844772339,0.11558669001751314,0.544221546078423
voiceapp\output\summaries_folder\mistral-small_20241213_125952\CJG - japonia 1-summary_1.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - japonia 1.txt,0.152126355458214,0.011691559681095514,0.3344,0.05769230769230769,0.1312,0.7966251373291016,0.21839080459770116,0.490084043551847
voiceapp\output\summaries_folder\mistral-small_20241213_125952\CJG - japonia 1-summary_2.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - japonia 1.txt,0.1639801145557368,0.010821783599804125,0.3520126282557222,0.05059288537549407,0.13891081294396213,0.7964853048324585,0.20689655172413793,0.5231300938368779
voiceapp\output\summaries_folder\mistral-small_20241213_125952\CJG - japonia 1-summary_3.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - japonia 1.txt,0.13817087375455048,0.007645234520473222,0.30355594102341715,0.04691572545612511,0.12315698178664355,0.7991276979446411,0.19540229885057472,0.5115712707786026
voiceapp\output\summaries_folder\mistral-small_20241213_125952\CJG - japonia 1-summary_4.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - japonia 1.txt,0.14559920879788601,0.011877549432367676,0.31795716639209226,0.05940594059405941,0.12355848434925865,0.792955219745636,0.20689655172413793,0.4869944598052754
voiceapp\output\summaries_folder\mistral-small_20241213_125952\CJG - japonia 1-summary_5.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - japonia 1.txt,0.1507393829346381,0.02073609987927798,0.32988047808764936,0.06544293695131684,0.1418326693227092,0.7868533134460449,0.1781609195402299,0.47535352694286115
voiceapp\output\summaries_folder\mistral-small_20241213_125952\CJG - jastrzab 1-summary_1.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - jastrzab 1.txt,0.19333101553816773,0.03534940339757255,0.39558707643814023,0.0962904498816101,0.16863672182821118,0.8003469109535217,0.20810810810810812,0.6018720051622322
voiceapp\output\summaries_folder\mistral-small_20241213_125952\CJG - jastrzab 1-summary_2.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - jastrzab 1.txt,0.200221353774472,0.03165765601636237,0.3965957446808511,0.1227621483375959,0.18212765957446808,0.8085950016975403,0.25135135135135134,0.6760147328220445
voiceapp\output\summaries_folder\mistral-small_20241213_125952\CJG - jastrzab 1-summary_3.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - jastrzab 1.txt,0.18232965784066948,0.029985485447252117,0.3587662337662338,0.0926829268292683,0.16233766233766234,0.7972685098648071,0.21081081081081082,0.5785288204371958
voiceapp\output\summaries_folder\mistral-small_20241213_125952\CJG - jastrzab 1-summary_4.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - jastrzab 1.txt,0.1760380308112276,0.020066318615691508,0.36193712829226843,0.09361702127659574,0.14783347493627869,0.803475558757782,0.21351351351351353,0.585216745066941
voiceapp\output\summaries_folder\mistral-small_20241213_125952\CJG - jastrzab 1-summary_5.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - jastrzab 1.txt,0.20608167232833183,0.030126507476999288,0.42019543973941365,0.11582381729200653,0.18078175895765475,0.8053290843963623,0.22702702702702704,0.6663916754858727
voiceapp\output\summaries_folder\mistral-small_20241213_125952\CJG - jubileusz 1-summary_1.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - jubileusz 1.txt,0.1252565377546196,0.012696211365782618,0.26907073509015256,0.043055555555555555,0.10957004160887655,0.7898121476173401,0.17096018735362997,0.46431609453769807
voiceapp\output\summaries_folder\mistral-small_20241213_125952\CJG - jubileusz 1-summary_2.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - jubileusz 1.txt,0.1166460175151763,0.0033153803650314718,0.2649572649572649,0.042796005706134094,0.1054131054131054,0.7848840951919556,0.17330210772833723,0.47650443956310845
voiceapp\output\summaries_folder\mistral-small_20241213_125952\CJG - jubileusz 1-summary_3.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - jubileusz 1.txt,0.10531985794018028,0.0066651045679118675,0.23701536210680318,0.035164835164835165,0.11119239209948793,0.7855199575424194,0.12646370023419204,0.4519531636427723
voiceapp\output\summaries_folder\mistral-small_20241213_125952\CJG - jubileusz 1-summary_4.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - jubileusz 1.txt,0.1262754715948846,0.010233373747448518,0.2687411598302687,0.04532577903682719,0.10042432814710044,0.7867898344993591,0.17330210772833723,0.38305107803020494
voiceapp\output\summaries_folder\mistral-small_20241213_125952\CJG - jubileusz 1-summary_5.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - jubileusz 1.txt,0.11736397868091995,0.006586402802113432,0.24593639575971732,0.043878273177636234,0.10318021201413428,0.7857756614685059,0.1522248243559719,0.3796532505619373
voiceapp\output\summaries_folder\mistral-small_20241213_125952\CJG - kataster 1-summary_1.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - kataster 1.txt,0.10199909387478501,0.002898490140390914,0.23464566929133857,0.023659305993690854,0.11181102362204726,0.7826571464538574,0.14986376021798364,0.4158373392987317
voiceapp\output\summaries_folder\mistral-small_20241213_125952\CJG - kataster 1-summary_2.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - kataster 1.txt,0.11251227994580267,0.003581314270288574,0.251896813353566,0.030395136778115506,0.10925644916540214,0.7803251147270203,0.16893732970027248,0.44239992861906213
voiceapp\output\summaries_folder\mistral-small_20241213_125952\CJG - kataster 1-summary_3.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - kataster 1.txt,0.12986014908308055,0.008468970429263445,0.2823529411764706,0.041237113402061855,0.1264705882352941,0.7857634425163269,0.1907356948228883,0.4724701074921199
voiceapp\output\summaries_folder\mistral-small_20241213_125952\CJG - kataster 1-summary_4.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - kataster 1.txt,0.12303126005062924,0.018530628790904138,0.2639751552795031,0.05443234836702955,0.11180124223602485,0.786866307258606,0.19618528610354224,0.446597284008104
voiceapp\output\summaries_folder\mistral-small_20241213_125952\CJG - kataster 1-summary_5.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - kataster 1.txt,0.13736488272867808,0.020777477230592326,0.3040847201210288,0.05454545454545454,0.13010590015128592,0.790354311466217,0.21525885558583105,0.5243284595472641
voiceapp\output\summaries_folder\mistral-small_20241213_125952\CJG - kierowcy 1-summary_1.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - kierowcy 1.txt,0.08571657454137627,0.0025078974843076277,0.21734104046242778,0.032407407407407406,0.09479768786127168,0.7820791602134705,0.15991902834008098,0.5252141635223783
voiceapp\output\summaries_folder\mistral-small_20241213_125952\CJG - kierowcy 1-summary_2.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - kierowcy 1.txt,0.08278380557651077,0.002018968864017074,0.1908713692946058,0.03560830860534125,0.08891523414344991,0.766169548034668,0.12550607287449392,0.4585583767563797
voiceapp\output\summaries_folder\mistral-small_20241213_125952\CJG - kierowcy 1-summary_3.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - kierowcy 1.txt,0.10709596672552091,0.005831521933373109,0.2531926707384787,0.038910505836575876,0.10327595780122154,0.7760778069496155,0.1659919028340081,0.5321425793812867
voiceapp\output\summaries_folder\mistral-small_20241213_125952\CJG - kierowcy 1-summary_4.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - kierowcy 1.txt,0.0852632763949975,0.003103760335562939,0.20462427745664738,0.024305555555555556,0.08670520231213873,0.7706876993179321,0.14777327935222673,0.4279609237318803
voiceapp\output\summaries_folder\mistral-small_20241213_125952\CJG - kierowcy 1-summary_5.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - kierowcy 1.txt,0.10071980890198264,0.00395554532483928,0.23920265780730895,0.028824833702882486,0.09413067552602436,0.7715017199516296,0.15991902834008098,0.4967976707651792
voiceapp\output\summaries_folder\mistral-small_20241213_125952\CJG - koniec roku 1-summary_1.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - koniec roku 1.txt,0.1036263249996094,0.003045547951077198,0.26068965517241377,0.0511049723756906,0.10482758620689654,0.79079270362854,0.14682539682539683,0.5382161657560816
voiceapp\output\summaries_folder\mistral-small_20241213_125952\CJG - koniec roku 1-summary_2.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - koniec roku 1.txt,0.13257713079644198,0.007295955821232308,0.29610721123165284,0.06006389776357827,0.1148691767708998,0.7788841128349304,0.1527777777777778,0.5554234912133406
voiceapp\output\summaries_folder\mistral-small_20241213_125952\CJG - koniec roku 1-summary_3.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - koniec roku 1.txt,0.10642658808735188,0.00450805835810904,0.2728476821192053,0.039787798408488055,0.10331125827814569,0.7843052744865417,0.1527777777777778,0.5143292207540161
voiceapp\output\summaries_folder\mistral-small_20241213_125952\CJG - koniec roku 1-summary_4.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - koniec roku 1.txt,0.1278599431784567,0.013478686753515438,0.2982456140350877,0.06524466750313677,0.12531328320802004,0.7835733294487,0.15079365079365079,0.599694098822617
voiceapp\output\summaries_folder\mistral-small_20241213_125952\CJG - koniec roku 1-summary_5.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - koniec roku 1.txt,0.11991452755727357,0.01267364494275745,0.28272251308900526,0.06946264744429881,0.10602094240837698,0.7812160849571228,0.1626984126984127,0.48749314004966376
voiceapp\output\summaries_folder\mistral-small_20241213_125952\CJG - kurczaki 1-summary_1.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - kurczaki 1.txt,0.13304858178243728,0.009434101102367582,0.2785714285714286,0.06008583690987124,0.11999999999999998,0.7927097678184509,0.16908212560386474,0.5071553917860094
voiceapp\output\summaries_folder\mistral-small_20241213_125952\CJG - kurczaki 1-summary_2.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - kurczaki 1.txt,0.12950355973394478,0.0031298507846786263,0.28652482269503543,0.036931818181818184,0.11914893617021276,0.7939452528953552,0.16908212560386474,0.4991502478029769
voiceapp\output\summaries_folder\mistral-small_20241213_125952\CJG - kurczaki 1-summary_3.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - kurczaki 1.txt,0.11191860973953671,0.00150429274636068,0.26016260162601623,0.04441154700222058,0.10938654841093863,0.7935078740119934,0.15458937198067632,0.5114588892093397
voiceapp\output\summaries_folder\mistral-small_20241213_125952\CJG - kurczaki 1-summary_4.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - kurczaki 1.txt,0.11987460869453244,0.007575526007782778,0.25797101449275367,0.042089985486211894,0.11014492753623191,0.7911033034324646,0.16666666666666666,0.45166664016581953
voiceapp\output\summaries_folder\mistral-small_20241213_125952\CJG - kurczaki 1-summary_5.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - kurczaki 1.txt,0.13400161503973276,0.007101083550443991,0.29041487839771096,0.04154727793696275,0.11731044349070101,0.7960726618766785,0.1859903381642512,0.48600453132190397
voiceapp\output\summaries_folder\mistral-small_20241213_125952\CJG - mieszkania cz1-summary_1.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - mieszkania cz1.txt,0.2037889089672617,0.059786339120755,0.4192277383766746,0.13101815311760062,0.15445232466509062,0.8107328414916992,0.31871345029239767,0.596744148257089
voiceapp\output\summaries_folder\mistral-small_20241213_125952\CJG - mieszkania cz1-summary_2.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - mieszkania cz1.txt,0.1888881855365136,0.03633004788283473,0.3713826366559486,0.10305958132045089,0.13826366559485528,0.8111056685447693,0.2543859649122807,0.6024890063541614
voiceapp\output\summaries_folder\mistral-small_20241213_125952\CJG - mieszkania cz1-summary_3.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - mieszkania cz1.txt,0.19793087495247297,0.044657819424689306,0.39367588932806324,0.10451306413301663,0.1438735177865613,0.8148813247680664,0.2807017543859649,0.627906361531045
voiceapp\output\summaries_folder\mistral-small_20241213_125952\CJG - mieszkania cz1-summary_4.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - mieszkania cz1.txt,0.17648655781342235,0.03314117833548905,0.35714285714285715,0.09028960817717206,0.14795918367346939,0.8101769685745239,0.24269005847953215,0.5800869540115241
voiceapp\output\summaries_folder\mistral-small_20241213_125952\CJG - mieszkania cz1-summary_5.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - mieszkania cz1.txt,0.2017802572784015,0.04220292393870364,0.4035087719298246,0.11022364217252395,0.1499202551834131,0.816670835018158,0.2982456140350877,0.6415575100415457
voiceapp\output\summaries_folder\mistral-small_20241213_125952\CJG - miliarderzy 1-summary_1.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - miliarderzy 1.txt,0.08326305590012847,0.0005157114452329814,0.1995692749461594,0.024442846872753412,0.08614501076812633,0.7568966150283813,0.0975609756097561,0.3889624950596922
voiceapp\output\summaries_folder\mistral-small_20241213_125952\CJG - miliarderzy 1-summary_2.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - miliarderzy 1.txt,0.06653992395437262,0.00033791776193222366,0.16874541452677916,0.014695077149155031,0.08510638297872342,0.7621592879295349,0.082039911308204,0.37351995421914774
voiceapp\output\summaries_folder\mistral-small_20241213_125952\CJG - miliarderzy 1-summary_3.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - miliarderzy 1.txt,0.07099159441312348,0.0003371351645206713,0.17741935483870966,0.016152716593245228,0.08504398826979472,0.776598334312439,0.09312638580931264,0.42314495681929615
voiceapp\output\summaries_folder\mistral-small_20241213_125952\CJG - miliarderzy 1-summary_4.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - miliarderzy 1.txt,0.06794049474128842,0.0005175615997228748,0.15317286652078776,0.008765522279035792,0.08023340627279357,0.7677093744277954,0.08647450110864745,0.3454221376241068
voiceapp\output\summaries_folder\mistral-small_20241213_125952\CJG - miliarderzy 1-summary_5.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - miliarderzy 1.txt,0.07574257425742573,0.0005902230807127353,0.18652144315861133,0.0081799591002045,0.08577263444520082,0.7635470628738403,0.10643015521064302,0.3230816802842445
voiceapp\output\summaries_folder\mistral-small_20241213_125952\CJG - monopol energetyczny 1-summary_1.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - monopol energetyczny 1.txt,0.0947429231658001,0.0017828439568886654,0.2372055239642567,0.027664768104149712,0.10722989439480098,0.7951322197914124,0.1275,0.49413608814684357
voiceapp\output\summaries_folder\mistral-small_20241213_125952\CJG - monopol energetyczny 1-summary_2.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - monopol energetyczny 1.txt,0.13364578005899674,0.0035950093454835304,0.2917293233082706,0.03162650602409639,0.12481203007518796,0.7946517467498779,0.1525,0.5465689776319157
voiceapp\output\summaries_folder\mistral-small_20241213_125952\CJG - monopol energetyczny 1-summary_3.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - monopol energetyczny 1.txt,0.1497107859816264,0.004110068987376148,0.31586503948312994,0.03306973400431344,0.12921751615218952,0.7970896363258362,0.1675,0.5799422498445286
voiceapp\output\summaries_folder\mistral-small_20241213_125952\CJG - monopol energetyczny 1-summary_4.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - monopol energetyczny 1.txt,0.16610675030702116,0.005761424382974109,0.3331039229181004,0.053756030323914544,0.12250516173434274,0.793435275554657,0.175,0.5610125582766484
voiceapp\output\summaries_folder\mistral-small_20241213_125952\CJG - monopol energetyczny 1-summary_5.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - monopol energetyczny 1.txt,0.12864998701707422,0.0036171111654072687,0.28403237674760856,0.032424465733235076,0.1177336276674025,0.7810291647911072,0.15,0.4962233097887735
voiceapp\output\summaries_folder\mistral-small_20241213_125952\CJG - niemcy 1-summary_1.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - niemcy 1.txt,0.14566052815639172,0.016574898474664444,0.305532617671346,0.05789909015715467,0.13047068538398018,0.7975735068321228,0.18055555555555555,0.5777810582054022
voiceapp\output\summaries_folder\mistral-small_20241213_125952\CJG - niemcy 1-summary_2.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - niemcy 1.txt,0.16624288353882222,0.023382513638660517,0.32805071315372425,0.07142857142857142,0.12044374009508717,0.794469952583313,0.20833333333333334,0.5626232304448961
voiceapp\output\summaries_folder\mistral-small_20241213_125952\CJG - niemcy 1-summary_3.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - niemcy 1.txt,0.09873328861150378,0.0014422875360743889,0.22120658135283364,0.02564102564102564,0.11151736745886656,0.7848616242408752,0.10833333333333334,0.48714913224690237
voiceapp\output\summaries_folder\mistral-small_20241213_125952\CJG - niemcy 1-summary_4.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - niemcy 1.txt,0.14211955544203173,0.0062878712520991606,0.2937181663837012,0.06292517006802723,0.1273344651952462,0.7903722524642944,0.18611111111111112,0.5370085545323517
voiceapp\output\summaries_folder\mistral-small_20241213_125952\CJG - niemcy 1-summary_5.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - niemcy 1.txt,0.1817634166672512,0.01970128792613345,0.33129770992366414,0.061162079510703356,0.12213740458015267,0.8016456365585327,0.20277777777777778,0.5428171742937449
voiceapp\output\summaries_folder\mistral-small_20241213_125952\CJG - orlen 1-summary_1.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - orlen 1.txt,0.15302930897068054,0.015680457066745566,0.3136327817178881,0.0520915548539858,0.14026792750197004,0.7993514537811279,0.21578947368421053,0.42768240778789246
voiceapp\output\summaries_folder\mistral-small_20241213_125952\CJG - orlen 1-summary_2.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - orlen 1.txt,0.1637572567063968,0.017892835080178377,0.3447725458898644,0.0639488409272582,0.14684756584197925,0.801935613155365,0.22105263157894736,0.49463063280645597
voiceapp\output\summaries_folder\mistral-small_20241213_125952\CJG - orlen 1-summary_3.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - orlen 1.txt,0.17342177458598926,0.023592489675836246,0.36335642802155504,0.06476484194294525,0.14164742109314857,0.8005445003509521,0.23157894736842105,0.5677631599274459
voiceapp\output\summaries_folder\mistral-small_20241213_125952\CJG - orlen 1-summary_4.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - orlen 1.txt,0.18018596322092184,0.03230883184486587,0.35294117647058815,0.08217054263565891,0.14551083591331268,0.7998966574668884,0.2236842105263158,0.5656246754177391
voiceapp\output\summaries_folder\mistral-small_20241213_125952\CJG - orlen 1-summary_5.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - orlen 1.txt,0.20341163098489123,0.03416034217731846,0.38066914498141263,0.08041697691734923,0.14275092936802974,0.8070449233055115,0.25263157894736843,0.537177389988113
voiceapp\output\summaries_folder\mistral-small_20241213_125952\CJG - paliwo wyborcze 1-summary_1.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - paliwo wyborcze 1.txt,0.06435485586639718,0.0022548701975104338,0.1515625,0.026604068857589983,0.0796875,0.7772690057754517,0.10123456790123457,0.3855515102120037
voiceapp\output\summaries_folder\mistral-small_20241213_125952\CJG - paliwo wyborcze 1-summary_2.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - paliwo wyborcze 1.txt,0.11770779556014455,0.0031839535689599852,0.24296675191815856,0.029449423815621004,0.11508951406649615,0.7765683531761169,0.13580246913580246,0.5460782089772805
voiceapp\output\summaries_folder\mistral-small_20241213_125952\CJG - paliwo wyborcze 1-summary_3.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - paliwo wyborcze 1.txt,0.10254263890342158,0.001241056786891372,0.21030640668523679,0.02510460251046025,0.09749303621169916,0.7766280174255371,0.1259259259259259,0.4246269666184455
voiceapp\output\summaries_folder\mistral-small_20241213_125952\CJG - paliwo wyborcze 1-summary_4.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - paliwo wyborcze 1.txt,0.09344896030448303,0.0009220967217580345,0.19971469329529248,0.014285714285714285,0.0912981455064194,0.7743845582008362,0.13333333333333333,0.38210792019606155
voiceapp\output\summaries_folder\mistral-small_20241213_125952\CJG - paliwo wyborcze 1-summary_5.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - paliwo wyborcze 1.txt,0.08626130864717022,0.003008288603646914,0.19061371841155234,0.01012292118582791,0.09530685920577617,0.7743791937828064,0.1037037037037037,0.4183588371427861
voiceapp\output\summaries_folder\mistral-small_20241213_125952\CJG - pompy ciepla 1-summary_1.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - pompy ciepla 1.txt,0.1581946664936772,0.02442118841101203,0.3127792672028597,0.06266786034019696,0.14477211796246647,0.7961569428443909,0.17751479289940827,0.5386550969319415
voiceapp\output\summaries_folder\mistral-small_20241213_125952\CJG - pompy ciepla 1-summary_2.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - pompy ciepla 1.txt,0.163958958269873,0.03433580846723752,0.31389365351629506,0.08075601374570446,0.13893653516295024,0.7961412668228149,0.21893491124260356,0.5001361657381801
voiceapp\output\summaries_folder\mistral-small_20241213_125952\CJG - pompy ciepla 1-summary_3.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - pompy ciepla 1.txt,0.19550715228512383,0.037176901954277065,0.36424394319131165,0.09372384937238495,0.1670843776106934,0.8049220442771912,0.22485207100591717,0.6118883473189288
voiceapp\output\summaries_folder\mistral-small_20241213_125952\CJG - pompy ciepla 1-summary_4.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - pompy ciepla 1.txt,0.1290609961524845,0.010434431438880159,0.27645376549094375,0.049665711556829036,0.12583412774070543,0.7913979291915894,0.16863905325443787,0.5121762647664134
voiceapp\output\summaries_folder\mistral-small_20241213_125952\CJG - pompy ciepla 1-summary_5.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - pompy ciepla 1.txt,0.18094442030168725,0.04338999492041484,0.35782195332757133,0.09696969696969697,0.16248919619706137,0.8120914697647095,0.24260355029585798,0.571733466386993
voiceapp\output\summaries_folder\mistral-small_20241213_125952\CJG - punkt zwrotny usa 1-summary_1.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - punkt zwrotny usa 1.txt,0.08291961550649625,0.0013756203721972278,0.19335793357933578,0.017738359201773836,0.0929889298892989,0.7724319100379944,0.1111111111111111,0.4463781399203481
voiceapp\output\summaries_folder\mistral-small_20241213_125952\CJG - punkt zwrotny usa 1-summary_2.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - punkt zwrotny usa 1.txt,0.029832935560859183,5.231738040605753e-07,0.08679927667269438,0.007246376811594202,0.04339963833634719,0.7791566848754883,0.06855791962174941,0.20201347010401502
voiceapp\output\summaries_folder\mistral-small_20241213_125952\CJG - punkt zwrotny usa 1-summary_3.txt,C:/Users/G/Documents/GitHub/audycje.com.pl/content/audio\shorts\CJG - punkt zwrotny usa 1.txt,0.009286572708401617,3.730312243458596e-18,0.02881844380403458,0.0038498556304138593,0.023054755043227664,0.7689047455787659,0.02364066193853428,0.29631048760038237
